farmer_id,region,primary_crop,farm_size_ha,years_experience,household_size,mobile_money,market_access,irrigation,education_level,prev_loan,has_secondary_crop,yield_stability,income_est_usd,loan_amount_usd,repay_probability,loan_repaid
GH04382,Brong-Ahafo,Yam,6.34,20,4,1,0,0,0,0,1,0.504,4612,5251,0.6497,1
GH04383,Volta,Maize,2.71,38,5,1,0,0,1,0,0,0.556,919,838,0.7562,0
GH04384,Northern,Maize,2.85,11,11,0,1,0,0,0,0,0.604,1010,1338,0.1949,0
GH04385,Brong-Ahafo,Rice,3.35,22,4,1,0,0,1,0,0,0.855,2769,2358,0.314,1
GH04386,Western,Cassava,6.03,18,6,1,0,0,1,1,1,0.863,3500,2047,0.734,0
GH04387,Upper West,Maize,4.25,4,5,1,0,0,3,0,1,0.592,937,395,0.7009,0
GH04388,Upper East,Yam,2.48,8,8,1,0,0,2,0,1,0.631,2523,1608,0.527,0
GH04389,Upper East,Rice,3.43,38,9,0,0,0,1,0,1,0.52,3319,3240,0.3953,1
GH04390,Brong-Ahafo,Maize,0.98,37,5,0,1,0,2,0,0,0.832,255,129,0.5292,0
GH04391,Brong-Ahafo,Rice,3.14,4,7,0,0,0,0,0,1,0.742,3320,1154,0.5072,0
GH04392,Upper East,Rice,0.9,14,6,1,0,0,1,0,1,0.454,469,393,0.6732,1
GH04393,Brong-Ahafo,Yam,1.41,31,4,0,1,0,2,0,1,0.686,1328,952,0.4261,0
GH04394,Eastern,Plantain,0.3,24,4,1,1,0,2,0,0,0.855,93,100,0.7803,1
GH04395,Upper West,Yam,2.41,8,6,1,0,0,2,0,1,0.587,2583,2183,0.8271,1
GH04396,Upper West,Rice,1.16,31,4,1,0,0,1,0,0,0.579,900,1097,0.4212,0
GH04397,Eastern,Maize,3.97,30,8,1,1,0,1,1,0,0.781,1063,1545,0.7917,0
GH04398,Upper West,Maize,2.39,9,3,1,0,0,3,0,0,0.619,761,468,0.4887,1
GH04399,Volta,Cassava,4.0,11,3,1,0,0,3,1,0,0.682,1981,2835,0.61,0
GH04400,Upper East,Maize,0.85,34,5,1,1,0,1,1,1,0.663,368,211,0.8903,1
GH04401,Brong-Ahafo,Yam,3.77,21,3,1,0,0,2,0,1,0.74,4415,5324,0.8597,1
GH04402,Brong-Ahafo,Yam,7.96,30,6,0,0,1,1,0,0,0.784,8072,9021,0.3802,0
GH04403,Central,Plantain,3.11,30,5,0,0,0,1,1,0,0.858,1356,492,0.4883,1
GH04404,Ashanti,Plantain,3.17,22,7,1,1,0,2,0,1,0.792,1307,1529,0.8871,1
GH04405,Brong-Ahafo,Rice,2.05,2,10,0,1,0,2,1,1,0.823,1806,2495,0.7484,0
GH04406,Brong-Ahafo,Rice,1.26,35,8,0,1,0,2,0,1,0.756,913,1293,0.7552,1
GH04407,Eastern,Maize,3.1,33,4,0,0,0,2,1,0,0.771,1031,1157,0.7277,1
GH04408,Volta,Yam,0.63,15,10,1,1,1,2,1,0,0.551,625,777,0.7751,0
GH04409,Ashanti,Plantain,1.36,38,5,0,1,0,0,1,1,0.891,675,260,0.8442,1
GH04410,Upper East,Rice,0.53,36,6,1,1,0,2,0,1,0.571,439,217,0.6954,1
GH04411,Upper East,Yam,1.11,25,5,0,1,0,3,0,1,0.645,1085,667,0.6049,1
GH04412,Ashanti,Plantain,2.86,2,4,0,1,1,1,1,0,0.957,1521,1426,0.7437,0
GH04413,Western,Cocoa,2.6,7,9,0,0,0,0,1,0,0.926,2594,1981,0.4277,0
GH04414,Northern,Yam,1.89,5,5,1,0,0,3,0,0,0.639,2111,2298,0.5398,0
GH04415,Eastern,Maize,2.05,39,6,0,1,0,1,0,0,0.742,617,515,0.6942,1
GH04416,Upper West,Yam,0.49,2,4,1,0,0,1,0,1,0.812,572,704,0.2607,0
GH04417,Brong-Ahafo,Cassava,1.4,32,8,1,0,1,0,0,0,0.819,719,831,0.6388,1
GH04418,Upper East,Rice,1.13,37,8,1,1,0,0,0,0,0.602,739,884,0.636,1
GH04419,Ashanti,Cocoa,1.15,10,5,0,0,0,1,0,1,0.82,321,416,0.6949,1
GH04420,Volta,Maize,2.77,24,7,0,1,0,2,1,0,0.658,453,589,0.6378,0
GH04421,Eastern,Cocoa,1.0,32,7,0,1,0,2,0,1,0.679,811,1002,0.6959,1
GH04422,Northern,Yam,1.19,30,6,1,0,0,2,0,0,0.757,1288,488,0.5663,0
GH04423,Brong-Ahafo,Maize,0.42,22,6,1,0,0,2,1,0,0.668,113,118,0.7924,1
GH04424,Upper East,Yam,1.48,4,6,1,0,0,2,0,1,0.57,2197,711,0.3029,1
GH04425,Upper West,Rice,0.85,27,3,1,0,0,2,0,0,0.602,684,816,0.4122,1
GH04426,Greater Accra,Cassava,1.93,7,7,1,1,0,3,1,0,0.98,535,200,0.7229,1
GH04427,Northern,Maize,0.94,21,6,1,1,0,1,0,0,0.554,300,444,0.6001,1
GH04428,Eastern,Maize,1.96,14,5,1,1,0,0,0,1,0.786,670,695,0.5181,1
GH04429,Volta,Maize,1.65,24,9,0,0,0,1,1,0,0.771,524,272,0.7217,1
GH04430,Greater Accra,Maize,5.87,16,2,1,1,1,0,1,1,0.704,2012,1734,0.9043,0
GH04431,Volta,Yam,2.58,32,4,0,0,0,3,1,1,0.632,1685,2177,0.7457,0
GH04432,Upper West,Rice,0.5,5,3,1,0,0,1,0,1,0.553,413,213,0.7521,1
GH04433,Eastern,Cassava,0.75,12,2,1,1,0,2,0,1,0.834,328,310,0.7344,1
GH04434,Brong-Ahafo,Cassava,1.89,3,4,1,1,0,0,0,0,0.789,1096,334,0.7267,1
GH04435,Eastern,Cassava,0.95,17,12,1,1,0,2,0,1,0.805,650,810,0.7963,0
GH04436,Volta,Cassava,0.3,32,4,1,1,0,0,0,1,0.832,146,100,0.8999,1
GH04437,Brong-Ahafo,Maize,4.69,40,7,1,1,0,2,0,1,0.661,1471,1125,0.8723,1
GH04438,Northern,Yam,3.02,5,3,0,0,0,3,0,1,0.621,2511,2351,0.3661,1
GH04439,Upper West,Rice,2.62,29,6,0,0,0,1,0,1,0.601,2115,1002,0.5237,0
GH04440,Central,Cassava,1.19,17,12,1,0,0,1,0,0,0.774,560,791,0.4069,0
GH04441,Upper East,Rice,2.46,40,5,1,0,0,1,1,0,0.769,2710,2338,0.6353,1
GH04442,Brong-Ahafo,Yam,1.11,26,8,0,1,0,2,0,0,0.577,877,507,0.5434,1
GH04443,Ashanti,Cassava,2.1,14,13,0,1,0,1,0,0,0.914,1122,1326,0.5246,0
GH04444,Upper West,Maize,0.96,6,6,0,0,1,2,0,0,0.654,339,465,0.2866,1
GH04445,Ashanti,Cocoa,5.27,31,5,0,1,0,1,0,0,0.9,2272,3170,0.3735,1
GH04446,Brong-Ahafo,Cassava,0.61,2,7,1,1,0,0,0,0,0.788,348,284,0.62,1
GH04447,Volta,Yam,4.32,6,8,1,0,0,2,0,1,0.857,4451,3255,0.6703,1
GH04448,Central,Maize,1.87,15,4,1,0,0,0,0,0,0.754,448,634,0.5782,1
GH04449,Western,Plantain,1.29,12,5,1,0,0,2,0,1,0.881,808,294,0.8567,1
GH04450,Western,Plantain,2.05,35,5,1,1,1,0,1,1,0.856,1388,1666,0.792,1
GH04451,Brong-Ahafo,Maize,3.04,30,4,1,0,0,2,0,0,0.711,955,490,0.8075,1
GH04452,Ashanti,Cassava,4.74,19,9,0,0,0,1,0,1,0.825,2341,2010,0.8326,1
GH04453,Upper East,Yam,2.27,16,5,1,0,1,2,0,1,0.509,1626,2349,0.8239,0
GH04454,Eastern,Cocoa,0.98,26,5,1,1,0,1,0,0,0.782,716,714,0.6749,1
GH04455,Ashanti,Cocoa,1.89,31,6,1,0,0,0,0,1,0.961,1293,1200,0.755,1
GH04456,Upper East,Rice,6.5,3,4,1,0,0,2,1,1,0.816,5167,1933,0.588,1
GH04457,Ashanti,Maize,4.68,41,4,1,0,0,1,0,0,0.807,1170,740,0.6012,0
GH04458,Volta,Maize,3.44,28,6,0,0,0,1,0,1,0.797,843,256,0.7799,1
GH04459,Brong-Ahafo,Cassava,3.18,16,5,0,1,0,1,1,1,0.8,1679,2267,0.8108,1
GH04460,Brong-Ahafo,Cassava,2.97,33,5,1,1,0,1,0,0,0.816,1175,1262,0.8331,1
GH04461,Brong-Ahafo,Yam,4.1,21,3,1,0,1,2,0,0,0.794,4989,2203,0.5588,1
GH04462,Western,Cocoa,1.32,15,6,0,1,1,3,0,1,0.943,789,581,0.6137,1
GH04463,Upper East,Rice,0.71,28,8,1,1,0,1,1,1,0.708,588,749,0.8729,1
GH04464,Upper West,Maize,1.91,4,9,1,0,0,3,0,0,0.519,496,232,0.4591,1
GH04465,Eastern,Plantain,1.03,4,4,1,1,0,3,1,1,1.0,587,338,0.8259,0
GH04466,Central,Plantain,0.87,14,6,0,1,0,0,0,0,0.861,491,466,0.7781,1
GH04467,Brong-Ahafo,Maize,1.1,26,9,1,0,0,0,0,1,0.741,336,159,0.6698,1
GH04468,Greater Accra,Maize,10.38,19,5,0,1,1,1,1,0,0.782,2207,1676,0.7377,1
GH04469,Northern,Maize,2.0,2,10,1,0,0,2,0,1,0.582,534,790,0.2077,1
GH04470,Northern,Rice,2.35,40,9,1,1,0,1,0,0,0.684,2513,2394,0.7736,1
GH04471,Brong-Ahafo,Cassava,0.77,6,4,0,0,0,1,0,1,0.831,377,430,0.3874,1
GH04472,Western,Cocoa,0.5,3,4,1,1,0,1,0,1,0.905,427,468,0.7159,0
GH04473,Brong-Ahafo,Cassava,1.03,31,4,1,1,0,2,0,1,0.744,540,299,0.7765,0
GH04474,Western,Cassava,4.99,18,4,1,0,0,0,0,1,0.624,2457,3232,0.7824,0
GH04475,Ashanti,Cassava,2.3,30,9,1,1,0,2,0,0,0.671,1253,559,0.8066,0
GH04476,Greater Accra,Maize,2.77,5,10,1,1,0,3,1,0,0.816,641,901,0.7562,1
GH04477,Central,Plantain,3.06,10,3,0,1,0,2,0,0,0.877,1820,1018,0.6122,0
GH04478,Eastern,Plantain,1.2,22,6,0,1,1,1,0,0,0.791,502,726,0.7177,1
GH04479,Northern,Yam,4.81,13,6,0,1,0,0,0,1,0.58,5385,6772,0.7176,1
GH04480,Eastern,Plantain,1.17,13,5,0,0,0,2,1,1,0.849,717,362,0.6328,0
GH04481,Eastern,Maize,4.88,5,7,0,0,0,3,0,1,0.756,1470,724,0.4231,1
GH04482,Upper East,Rice,2.48,29,10,0,0,0,2,0,0,0.547,1780,715,0.2164,0
GH04483,Upper East,Maize,0.52,10,4,0,0,1,2,1,1,0.436,150,100,0.5237,0
GH04484,Volta,Cassava,1.08,41,3,1,1,0,0,0,0,0.712,484,528,0.5817,1
GH04485,Brong-Ahafo,Yam,0.52,33,2,1,0,0,2,0,0,0.825,502,464,0.7006,1
GH04486,Northern,Rice,4.11,14,5,0,1,0,2,0,0,0.558,2981,3088,0.5754,1
GH04487,Northern,Yam,1.79,35,5,1,1,0,3,0,1,0.688,1530,516,0.8895,1
GH04488,Eastern,Maize,0.38,20,5,0,0,0,2,0,0,0.876,119,100,0.4489,0
GH04489,Greater Accra,Cassava,2.37,15,6,1,1,1,2,1,1,0.802,1489,1683,0.9349,1
GH04490,Central,Maize,1.25,6,8,1,0,0,2,0,0,0.754,420,553,0.7248,1
GH04491,Brong-Ahafo,Rice,0.64,28,5,0,1,0,3,0,0,0.829,544,398,0.6743,1
GH04492,Brong-Ahafo,Rice,5.9,29,5,1,1,0,2,0,1,0.849,6183,3090,0.9516,1
GH04493,Ashanti,Cassava,1.96,27,8,0,0,0,1,0,1,0.763,890,596,0.7221,1
GH04494,Upper East,Yam,1.48,11,8,0,0,0,2,0,1,0.455,1875,1490,0.2747,1
GH04495,Upper East,Yam,1.38,25,4,0,0,0,3,1,0,0.685,1644,1736,0.8716,1
GH04496,Western,Cassava,0.63,18,5,1,1,0,2,1,1,0.887,333,264,0.8445,1
GH04497,Upper East,Rice,0.73,17,8,1,1,0,2,0,0,0.617,618,851,0.7735,1
GH04498,Ashanti,Cocoa,4.48,18,3,1,1,0,2,0,1,0.908,3816,2982,0.8722,0
GH04499,Volta,Maize,1.31,2,5,0,1,0,2,0,0,0.635,412,213,0.5232,1
GH04500,Volta,Maize,1.85,22,5,1,0,0,0,1,1,0.761,540,323,0.8359,0
GH04501,Eastern,Maize,0.44,23,4,1,0,0,2,0,1,0.742,111,100,0.6757,0
GH04502,Northern,Yam,0.72,6,4,1,0,0,1,0,0,0.683,592,733,0.4214,0
GH04503,Western,Cassava,2.79,37,5,1,0,0,3,0,0,0.904,1496,2010,0.7219,1
GH04504,Northern,Rice,2.37,22,8,0,0,0,3,1,1,0.713,1480,773,0.4313,0
GH04505,Volta,Yam,6.22,10,8,1,1,0,1,0,0,0.798,7188,2186,0.8033,1
GH04506,Ashanti,Plantain,4.66,28,11,1,1,1,3,0,1,0.845,1515,2035,0.8236,0
GH04507,Brong-Ahafo,Yam,1.55,13,3,0,0,0,1,0,0,0.773,1658,951,0.4414,1
GH04508,Eastern,Maize,2.54,19,4,0,1,0,2,0,1,0.794,666,856,0.6966,1
GH04509,Northern,Rice,1.46,36,8,0,0,0,0,0,1,0.585,1079,1037,0.5337,1
GH04510,Upper West,Yam,7.68,16,6,0,0,0,0,0,1,0.58,7313,5740,0.4204,0
GH04511,Western,Cocoa,4.07,31,5,1,1,0,3,0,1,0.892,1216,579,0.839,0
GH04512,Eastern,Plantain,2.05,34,4,1,1,0,3,0,1,0.877,942,1042,0.8825,1
GH04513,Ashanti,Maize,2.1,37,4,0,1,1,2,0,1,0.713,482,618,0.8354,1
GH04514,Upper West,Yam,5.01,41,5,0,0,0,1,1,1,0.524,4187,3573,0.4627,1
GH04515,Northern,Rice,2.73,31,4,1,1,0,1,1,1,0.501,3592,3002,0.7815,0
GH04516,Brong-Ahafo,Cassava,5.43,27,11,0,1,0,3,1,1,0.679,2059,2484,0.8784,1
GH04517,Greater Accra,Maize,0.39,22,3,0,1,0,1,1,0,0.772,117,105,0.9098,1
GH04518,Upper West,Yam,2.52,38,12,1,0,0,1,0,0,0.574,2136,2654,0.2645,1
GH04519,Upper West,Yam,1.27,32,8,1,1,0,2,0,1,0.587,1047,382,0.8123,0
GH04520,Greater Accra,Cassava,6.23,18,5,0,0,0,3,0,1,0.769,2390,3177,0.624,1
GH04521,Central,Maize,5.38,18,7,0,1,0,0,0,1,0.645,1830,1125,0.5312,0
GH04522,Western,Cassava,1.86,35,7,0,0,0,2,0,0,0.85,1212,610,0.4831,1
GH04523,Upper East,Maize,5.34,25,4,0,0,0,2,0,0,0.575,1298,440,0.2918,0
GH04524,Eastern,Cocoa,6.35,34,5,1,1,0,1,0,1,0.885,5298,6892,0.7123,1
GH04525,Central,Cassava,1.92,5,6,1,1,0,2,0,0,0.905,799,297,0.746,1
GH04526,Upper East,Maize,10.28,10,7,1,0,0,2,1,1,0.596,2624,3793,0.8607,1
GH04527,Brong-Ahafo,Rice,1.78,3,6,0,0,0,0,1,1,0.759,1638,1602,0.5451,0
GH04528,Brong-Ahafo,Maize,1.57,36,6,1,1,0,2,0,0,0.8,348,396,0.7868,1
GH04529,Northern,Yam,3.34,39,5,1,1,0,2,0,1,0.749,2869,3358,0.7512,0
GH04530,Central,Maize,1.42,16,6,0,1,0,1,0,0,0.736,396,258,0.4164,0
GH04531,Northern,Yam,1.93,4,5,1,1,0,1,1,0,0.697,1960,2485,0.678,0
GH04532,Ashanti,Cocoa,4.89,32,6,0,1,0,0,0,0,0.785,2706,3884,0.4911,0
GH04533,Upper East,Yam,1.85,24,9,1,0,1,1,1,1,0.603,2698,2007,0.8305,1
GH04534,Central,Cassava,0.56,13,7,1,1,0,1,1,1,0.926,244,318,0.7661,0
GH04535,Ashanti,Cocoa,2.36,9,7,1,1,0,2,0,1,0.813,1983,2432,0.6381,1
GH04536,Brong-Ahafo,Maize,1.12,22,6,0,0,0,0,1,1,0.654,348,351,0.8188,1
GH04537,Western,Cassava,3.34,22,7,1,0,0,1,0,0,0.803,1471,1090,0.7574,1
GH04538,Volta,Cassava,2.97,33,6,0,1,0,1,1,0,0.704,1704,1360,0.5431,0
GH04539,Brong-Ahafo,Yam,5.1,18,2,1,1,0,2,1,1,0.664,4277,2862,0.7574,1
GH04540,Upper West,Maize,3.44,38,13,1,1,0,2,0,0,0.687,968,786,0.6749,1
GH04541,Northern,Rice,3.91,25,2,1,0,0,0,0,0,0.678,3689,5488,0.5127,1
GH04542,Western,Plantain,1.14,9,5,0,1,0,3,0,0,0.792,510,375,0.5257,1
GH04543,Eastern,Plantain,3.2,19,3,1,1,0,2,1,0,0.746,1746,1918,0.9018,1
GH04544,Upper East,Maize,7.23,12,3,1,1,0,2,1,1,0.492,1775,1213,0.798,1
GH04545,Ashanti,Maize,1.13,11,8,0,0,0,1,1,1,0.707,325,279,0.5207,0
GH04546,Eastern,Cassava,6.42,27,5,1,1,0,0,0,0,0.907,3442,1379,0.7033,1
GH04547,Western,Cassava,1.24,7,8,1,1,0,3,0,0,0.831,603,733,0.545,1
GH04548,Northern,Rice,1.0,18,4,1,0,0,0,0,1,0.806,513,561,0.4821,1
GH04549,Central,Cassava,2.24,24,4,0,0,0,2,0,1,0.837,1360,975,0.462,1
GH04550,Brong-Ahafo,Yam,3.01,38,4,1,1,0,2,0,1,0.704,4242,3944,0.6858,0
GH04551,Upper East,Rice,3.45,29,6,0,1,1,3,0,1,0.659,2873,3869,0.8539,1
GH04552,Upper East,Yam,0.93,17,8,1,0,0,1,0,0,0.451,823,291,0.5138,1
GH04553,Eastern,Cassava,2.47,13,5,1,1,0,2,0,1,0.83,1351,1913,0.731,0
GH04554,Western,Cocoa,1.13,22,5,0,0,0,2,0,0,0.763,980,848,0.6608,1
GH04555,Ashanti,Cassava,0.64,25,11,1,0,0,0,0,0,0.64,422,562,0.5568,0
GH04556,Central,Plantain,0.95,29,3,0,1,0,0,0,0,0.841,566,755,0.4737,0
GH04557,Western,Cocoa,1.08,38,6,1,0,0,1,1,1,0.927,830,307,0.6356,0
GH04558,Central,Maize,2.63,22,5,1,0,0,0,0,0,0.807,828,1025,0.6162,1
GH04559,Brong-Ahafo,Cassava,4.08,34,3,1,0,0,0,1,0,0.787,2193,2587,0.772,1
GH04560,Northern,Maize,0.65,3,4,1,0,0,2,0,1,0.407,146,100,0.2622,1
GH04561,Volta,Yam,2.33,38,2,1,0,1,2,0,1,0.738,2171,3102,0.7481,1
GH04562,Ashanti,Cassava,0.8,20,9,1,1,0,3,1,0,0.803,393,417,0.8645,1
GH04563,Western,Cocoa,2.83,29,6,1,0,0,1,0,0,0.91,2114,1059,0.8267,1
GH04564,Upper West,Rice,1.18,16,8,1,0,0,1,1,0,0.525,619,277,0.5135,0
GH04565,Brong-Ahafo,Cassava,0.87,2,6,1,1,0,3,0,0,0.846,503,490,0.6798,1
GH04566,Upper East,Rice,3.19,29,6,1,1,0,2,0,0,0.544,1544,572,0.5986,0
GH04567,Eastern,Maize,1.21,36,7,1,1,0,2,1,1,0.741,363,181,0.938,1
GH04568,Eastern,Cocoa,1.46,33,9,1,1,0,1,0,1,0.877,1271,1828,0.8486,1
GH04569,Upper West,Yam,0.39,29,3,1,1,0,3,0,1,0.515,463,553,0.6282,1
GH04570,Western,Cocoa,3.53,10,5,0,1,0,0,1,1,0.926,2045,2119,0.821,1
GH04571,Brong-Ahafo,Yam,3.24,25,7,0,1,0,0,0,1,0.642,3673,2022,0.5088,1
GH04572,Eastern,Maize,1.83,5,10,1,0,0,2,0,1,0.817,579,326,0.4334,0
GH04573,Greater Accra,Cassava,0.63,4,12,1,1,0,2,1,0,0.846,444,371,0.6678,1
GH04574,Eastern,Plantain,4.25,23,7,1,1,0,1,0,1,0.813,2299,2770,0.6867,0
GH04575,Eastern,Cocoa,1.14,41,4,0,1,0,2,0,0,0.59,969,295,0.5174,0
GH04576,Ashanti,Cocoa,1.33,40,3,1,1,0,2,1,0,0.788,856,302,0.7166,1
GH04577,Upper East,Rice,9.19,26,10,1,0,0,2,1,0,0.568,6175,8300,0.5398,1
GH04578,Eastern,Cassava,1.11,23,5,1,0,0,1,0,0,0.939,683,872,0.5399,1
GH04579,Brong-Ahafo,Yam,3.06,35,4,0,0,0,0,1,1,0.747,3626,4110,0.4563,1
GH04580,Upper West,Rice,2.7,21,10,0,1,0,2,1,0,0.558,1909,1717,0.6601,1
GH04581,Upper West,Rice,2.39,37,3,1,0,1,2,0,1,0.677,1467,696,0.522,1
GH04582,Greater Accra,Cassava,2.22,38,7,1,1,1,1,1,0,0.825,1194,505,0.861,1
GH04583,Central,Plantain,2.37,40,7,0,1,0,1,0,0,0.933,1205,1671,0.7851,1
GH04584,Northern,Maize,2.2,28,3,1,1,0,1,0,1,0.636,639,485,0.8499,1
GH04585,Central,Maize,1.76,33,5,1,1,0,0,1,0,0.718,575,653,0.7311,0
GH04586,Brong-Ahafo,Yam,5.25,30,3,0,1,0,3,1,0,0.825,6381,5407,0.8769,1
GH04587,Upper East,Maize,0.73,33,6,1,0,0,0,0,0,0.613,203,239,0.4267,1
GH04588,Ashanti,Plantain,3.72,25,6,1,1,0,2,0,1,0.897,1502,799,0.9477,1
GH04589,Ashanti,Cassava,3.24,4,2,1,1,0,1,0,0,0.8,1454,1282,0.466,0
GH04590,Ashanti,Cocoa,2.97,28,11,0,1,0,1,0,1,0.883,1846,1389,0.5522,1
GH04591,Brong-Ahafo,Yam,3.98,10,5,1,1,0,3,1,1,0.904,3915,2326,0.8678,0
GH04592,Ashanti,Maize,1.71,41,4,0,1,0,2,1,0,0.779,426,433,0.6237,1
GH04593,Western,Cocoa,0.49,24,4,1,1,0,2,1,0,0.828,329,311,0.744,0
GH04594,Central,Cassava,1.73,8,4,0,1,0,2,0,1,0.964,922,825,0.7483,1
GH04595,Brong-Ahafo,Maize,0.91,18,13,0,1,0,1,0,1,0.783,220,222,0.6121,1
GH04596,Brong-Ahafo,Maize,1.09,38,5,1,0,0,2,1,0,0.694,322,152,0.7105,0
GH04597,Western,Plantain,0.76,8,5,1,0,0,1,0,1,0.989,523,389,0.6379,1
GH04598,Northern,Rice,1.3,31,9,1,1,0,2,0,1,0.539,1018,702,0.3578,0
GH04599,Eastern,Plantain,1.2,14,7,0,1,0,2,1,1,0.867,522,638,0.7631,1
GH04600,Volta,Yam,0.34,19,5,1,0,0,1,1,0,0.842,364,125,0.5606,1
GH04601,Eastern,Maize,2.97,32,9,0,0,0,3,0,0,0.851,693,442,0.495,0
GH04602,Central,Maize,8.62,23,7,1,1,0,2,0,0,0.718,2322,3255,0.5583,1
GH04603,Brong-Ahafo,Cassava,2.79,15,4,1,0,0,2,0,1,0.681,1266,836,0.709,1
GH04604,Eastern,Maize,1.58,19,7,0,1,0,0,0,0,0.783,345,166,0.6263,1
GH04605,Central,Plantain,1.75,36,10,1,1,0,3,0,0,0.906,727,879,0.6657,1
GH04606,Upper East,Maize,1.36,18,6,1,0,0,3,0,1,0.479,328,117,0.5568,0
GH04607,Central,Maize,1.94,20,7,0,1,0,2,1,1,0.814,426,346,0.8973,1
GH04608,Northern,Rice,1.78,32,11,0,0,0,1,0,0,0.518,1811,2402,0.362,0
GH04609,Ashanti,Maize,1.01,40,7,0,1,0,1,0,1,0.85,304,439,0.4529,1
GH04610,Brong-Ahafo,Rice,5.92,37,3,0,1,0,1,1,0,0.704,5698,3412,0.6944,1
GH04611,Eastern,Maize,0.64,16,4,0,1,1,2,0,1,0.752,129,100,0.7529,1
GH04612,Western,Cassava,3.01,30,6,1,0,0,0,1,0,0.909,1487,1458,0.9015,0
GH04613,Eastern,Cocoa,1.7,41,4,1,1,0,3,1,1,0.897,1300,743,0.8289,0
GH04614,Upper East,Yam,6.89,17,10,1,0,0,0,0,1,0.623,9241,4444,0.5004,1
GH04615,Brong-Ahafo,Cassava,2.31,34,5,1,0,0,2,1,0,0.862,1030,836,0.6125,1
GH04616,Brong-Ahafo,Rice,1.42,26,5,0,1,0,1,0,0,0.783,854,330,0.7214,1
GH04617,Ashanti,Plantain,1.53,17,7,1,1,0,1,1,1,0.941,801,1100,0.8049,1
GH04618,Central,Cassava,1.87,31,6,1,1,0,2,0,1,0.703,849,595,0.4328,0
GH04619,Brong-Ahafo,Maize,0.82,35,5,0,0,0,2,0,0,0.725,305,215,0.4392,0
GH04620,Brong-Ahafo,Maize,1.07,3,3,1,0,0,2,0,0,0.722,329,411,0.4778,1
GH04621,Upper West,Yam,0.52,41,6,1,0,0,1,0,1,0.592,494,351,0.6666,1
GH04622,Ashanti,Cocoa,0.95,39,9,1,1,0,1,0,0,0.875,632,767,0.783,0
GH04623,Northern,Maize,1.95,19,7,0,1,0,3,1,1,0.632,527,273,0.7796,1
GH04624,Eastern,Cassava,2.25,6,5,1,1,0,2,0,0,0.881,750,701,0.685,0
GH04625,Northern,Maize,0.46,41,3,1,1,0,2,0,0,0.52,129,158,0.7169,1
GH04626,Northern,Yam,1.66,7,8,1,0,0,1,1,1,0.818,1510,1268,0.633,1
GH04627,Central,Plantain,2.7,13,10,1,0,0,2,0,1,0.819,1533,592,0.5646,0
GH04628,Central,Plantain,1.63,13,5,1,0,0,1,1,1,0.873,674,798,0.7872,1
GH04629,Upper East,Yam,1.17,13,7,0,1,0,1,0,0,0.569,1340,1196,0.5528,0
GH04630,Volta,Maize,1.37,10,5,1,0,0,1,0,0,0.736,421,286,0.488,0
GH04631,Brong-Ahafo,Cassava,1.25,23,6,1,1,0,0,1,1,0.737,677,1010,0.7476,0
GH04632,Ashanti,Cassava,1.17,17,8,0,1,0,1,0,1,0.831,768,1038,0.4784,0
GH04633,Volta,Maize,2.06,5,3,0,1,0,0,0,0,0.776,356,123,0.5577,1
GH04634,Central,Plantain,9.16,4,6,1,1,0,1,0,1,0.658,5026,5088,0.6041,1
GH04635,Northern,Rice,1.08,17,4,1,0,0,2,1,0,0.609,867,629,0.6101,0
GH04636,Central,Maize,1.46,15,5,0,1,0,3,0,0,0.761,399,138,0.6319,1
GH04637,Brong-Ahafo,Cassava,1.76,39,7,1,0,0,0,0,0,0.966,743,233,0.7818,1
GH04638,Northern,Rice,1.13,5,2,1,1,0,1,1,0,0.704,655,655,0.8375,1
GH04639,Northern,Rice,3.93,3,6,1,0,0,2,1,0,0.755,3751,2566,0.1845,1
GH04640,Brong-Ahafo,Rice,0.35,11,4,1,1,0,0,1,0,0.795,328,375,0.6968,1
GH04641,Eastern,Maize,1.26,12,7,0,1,0,0,0,1,0.772,475,402,0.2835,0
GH04642,Upper West,Rice,3.23,40,3,1,0,0,1,0,0,0.639,3643,4444,0.7478,1
GH04643,Northern,Rice,1.48,27,7,1,0,0,2,1,1,0.725,828,1056,0.7091,1
GH04644,Ashanti,Cassava,1.03,38,7,0,0,0,2,0,1,0.955,524,570,0.7861,1
GH04645,Northern,Yam,2.48,27,11,1,0,0,3,0,0,0.659,2625,2104,0.5774,0
GH04646,Upper East,Yam,3.44,5,9,1,1,0,2,1,1,0.535,4135,6145,0.5117,0
GH04647,Upper West,Rice,2.11,27,4,1,1,0,1,1,0,0.684,2197,1468,0.6359,0
GH04648,Northern,Rice,1.04,39,2,0,0,1,2,0,1,0.567,669,614,0.6151,1
GH04649,Brong-Ahafo,Maize,2.51,29,7,1,1,0,2,0,1,0.761,621,574,0.8432,0
GH04650,Upper East,Maize,1.38,3,6,0,0,0,1,0,1,0.62,488,397,0.3442,0
GH04651,Upper East,Rice,3.07,3,2,1,0,0,3,0,0,0.576,1655,738,0.4882,1
GH04652,Ashanti,Cocoa,5.15,17,3,0,1,0,2,1,0,0.763,2851,2066,0.6823,1
GH04653,Eastern,Cocoa,0.3,24,6,0,0,0,2,0,0,0.799,230,128,0.6336,0
GH04654,Central,Maize,1.97,24,9,0,1,0,0,0,0,0.765,771,1064,0.5811,1
